"Row","Date","R_medio","R_Quantile0.025","R_Quantile0.975"
"82",2020-04-25,0.712400022081174,0.695968145127048,0.729020956188171
"83",2020-04-26,0.710017045923433,0.693263685676163,0.726967645543496
"84",2020-04-27,0.665083481459615,0.648514409025976,0.681858648565402
"85",2020-04-28,0.657463476954516,0.640590076058628,0.674553171941763
"86",2020-04-29,0.641549375830948,0.624453173141072,0.658873243261365
"87",2020-04-30,0.627801701078101,0.610429529044117,0.645414218943115
"88",2020-05-01,0.626721579252383,0.608866621278267,0.644830970162156
"89",2020-05-02,0.618091373393513,0.599837727252932,0.6366147971204
"90",2020-05-03,0.617008889115503,0.598217680244626,0.636086634628454
"91",2020-05-04,0.581218765344195,0.562422226824775,0.600319948085736
"92",2020-05-05,0.586931411734451,0.567426471634262,0.606761345770604
"93",2020-05-06,0.584068073849994,0.563964423271875,0.604518878059568
"94",2020-05-07,0.584766889722529,0.56397185856069,0.605933134243653
"95",2020-05-08,0.595412283298848,0.573713413515069,0.617508288445835
"96",2020-05-09,0.594276722562766,0.571867740037283,0.617110341585492
"97",2020-05-10,0.621415910209088,0.597725460630977,0.645560320129705
"98",2020-05-11,0.630665566948697,0.606022143678908,0.655793237753547
"99",2020-05-12,0.633085934476362,0.607616698538108,0.65907074278453
"100",2020-05-13,0.643716118398706,0.617238149683774,0.670742358606679
"101",2020-05-14,0.647439395273785,0.620086682726035,0.675374170657469
"102",2020-05-15,0.642896251538868,0.614838342655006,0.671571391928906
"103",2020-05-16,0.67045750924297,0.640959214920112,0.700610107815172
"104",2020-05-17,0.66772602790363,0.637463810745789,0.6986801638695
"105",2020-05-18,0.677082391359826,0.645771862313182,0.709123717328928
"106",2020-05-19,0.664825087104063,0.632977035795308,0.697443840153669
"107",2020-05-20,0.675444124245228,0.6424840307837,0.709217076230662
"108",2020-05-21,0.675123854327186,0.64130878915926,0.709795469719003
"109",2020-05-22,0.649630700894373,0.615608741983764,0.684554811104407
"110",2020-05-23,0.650189000187856,0.61524141226916,0.68608835657048
"111",2020-05-24,0.649321368658809,0.613450223652863,0.686197367433858
"112",2020-05-25,0.649432240229429,0.612577076024563,0.687348790948925
"113",2020-05-26,0.652378770523681,0.614425096731487,0.691453791217751
"114",2020-05-27,0.647091193545134,0.608264230682008,0.687102410969395
"115",2020-05-28,0.654620392629506,0.614492744227449,0.69599926329018
"116",2020-05-29,0.662564203925118,0.621096411130348,0.705353053816427
"117",2020-05-30,0.678227958924114,0.635150558001193,0.722698712323395
"118",2020-05-31,0.69389078456636,0.649194236157345,0.740054225692497
"119",2020-06-01,0.686553571841039,0.641010623541713,0.733637315910423
"120",2020-06-02,0.642918583421322,0.597812046238738,0.689642342529307
"121",2020-06-03,0.633600756005999,0.587687518411853,0.681216278948102
"122",2020-06-04,0.637954569294255,0.590660442738536,0.687044166751342
"123",2020-06-05,0.675349792337423,0.625356209352626,0.727238460864441
"124",2020-06-06,0.689920491528332,0.638089525577196,0.743746536724223
"125",2020-06-07,0.727537506395379,0.673002836281576,0.784166443837457
"126",2020-06-08,0.73710108542753,0.681007212733387,0.795383261377547
"127",2020-06-09,0.819785855409535,0.759363022586632,0.882488807357686
"128",2020-06-10,0.823673678006184,0.762116029071976,0.887588004188852
"129",2020-06-11,0.83689098644275,0.773971604542397,0.902234149894032
"130",2020-06-12,0.840397561937636,0.776589638846413,0.906688778908423
"131",2020-06-13,0.845547594439478,0.780852021010238,0.912781271146554
"132",2020-06-14,0.869479853065338,0.803209973553547,0.938339157883782
"133",2020-06-15,0.860874330257628,0.794383422723932,0.929999437755155
"134",2020-06-16,0.860419552952247,0.793431386747561,0.930083754096338
"135",2020-06-17,0.844698888341887,0.777850254363168,0.914263859546827
"136",2020-06-18,0.847800893700003,0.780312832549334,0.918048053982457
"137",2020-06-19,0.818216195547391,0.751433065014384,0.88780176749201
"138",2020-06-20,0.823842185233765,0.756239953997464,0.894297074296184
"139",2020-06-21,0.820641521915796,0.752567174059719,0.891621172582611
"140",2020-06-22,0.797126890967773,0.729437395383718,0.867776757393269
"141",2020-06-23,0.775454218225028,0.70803534255695,0.84589517209928
"142",2020-06-24,0.808273061720968,0.738628165083137,0.881010673221
"143",2020-06-25,0.807596723325595,0.737241729527318,0.881112063804858
"144",2020-06-26,0.846560952473381,0.773760586372774,0.922587502134488
"145",2020-06-27,0.855921573619069,0.782098116376714,0.933026693038926
"146",2020-06-28,0.854390757706402,0.780109049112939,0.932002173750977
"147",2020-06-29,0.878268650035725,0.80244269996933,0.957468771818893
"148",2020-06-30,0.878586784923219,0.802354572930122,0.958228969708627
"149",2020-07-01,0.921176917726316,0.842727545444574,1.00306759812418
"150",2020-07-02,0.938836326740941,0.859417249220374,1.02171492610865
"151",2020-07-03,0.889902226876646,0.812533110582624,0.970739444913187
"152",2020-07-04,0.897271267514306,0.81941786173329,0.97860716433895
"153",2020-07-05,0.905966423724706,0.827593631549288,0.987833973605715
"154",2020-07-06,0.915332978868726,0.836463258075634,0.997705060487234
"155",2020-07-07,0.965924600386864,0.884828796352821,1.05052520221917
"156",2020-07-08,0.934233999930353,0.854672658945286,1.01728542733037
"157",2020-07-09,0.929773303477291,0.8505918448253,1.01242818439361
"158",2020-07-10,0.992658425895198,0.910984123616175,1.07778888626593
"159",2020-07-11,1.00070982779264,0.919103675339556,1.08573728770254
"160",2020-07-12,1.01607785024454,0.934365109771652,1.10116694037815
"161",2020-07-13,0.996910409316371,0.916601049585949,1.08054408956368
"162",2020-07-14,0.994852608294204,0.915255870140095,1.07772073492079
"163",2020-07-15,0.968280015354073,0.890411165461647,1.04936638632576
"164",2020-07-16,0.96195090018852,0.884921080717626,1.04214941748481
"165",2020-07-17,0.939969789718453,0.864377641477909,1.01868538630486
"166",2020-07-18,0.941831509804712,0.866604681808213,1.02014466115422
"167",2020-07-19,0.950643535414231,0.875473016894748,1.02886590148273
"168",2020-07-20,0.97789600202894,0.902066037799589,1.05674260648809
"169",2020-07-21,0.971164125126223,0.896154821475031,1.04914510584266
"170",2020-07-22,0.986076068485688,0.911092616893549,1.06398239863959
"171",2020-07-23,1.01090056265599,0.935628641181585,1.08904317130751
"172",2020-07-24,1.0110359444555,0.936570511586401,1.08830930887816
"173",2020-07-25,1.03704185492832,0.962462353539411,1.11436476011192
"174",2020-07-26,0.998218656060802,0.925984215402188,1.07312740940993
"175",2020-07-27,0.981453582569686,0.910726183150068,1.05478825508731
"176",2020-07-28,0.974146575420224,0.904471159781958,1.0463705383497
"177",2020-07-29,0.964281959567008,0.895683061286144,1.03537602926883
"178",2020-07-30,0.937349567439463,0.870396741994274,1.00674791748819
"179",2020-07-31,0.896513262868082,0.831593497888975,0.963838264824167
"180",2020-08-01,0.902671068914808,0.837976219405495,0.969737297774931
"181",2020-08-02,0.914328016553689,0.849671797149724,0.981321413824901
"182",2020-08-03,0.918574064016168,0.854253485540818,0.985196090487094
"183",2020-08-04,0.90399943321292,0.840863186352907,0.969388692389739
"184",2020-08-05,0.927992142703959,0.864831158388662,0.993347562861963
"185",2020-08-06,0.935958003094987,0.87354270005281,1.00049646543897
"186",2020-08-07,0.953211088387438,0.891436531652415,1.01702578818922
"187",2020-08-08,0.953225689991268,0.892810676903392,1.01559055272513
"188",2020-08-09,0.956788151428748,0.897725815587289,1.01770546781397
"189",2020-08-10,0.951189359995035,0.893814817622236,1.01032339166378
"190",2020-08-11,0.959040840910908,0.902919328705887,1.01683048600825
"191",2020-08-12,0.940672943389025,0.886524780146148,0.996403529784495
"192",2020-08-13,0.949730840438162,0.89666199060571,1.00430384790378
"193",2020-08-14,0.966236266679463,0.914001715958926,1.01990181358436
"194",2020-08-15,0.988180868024721,0.936633279414083,1.04108977948671
"195",2020-08-16,1.04385835745221,0.992152364911564,1.09685923794129
"196",2020-08-17,1.18191287757402,1.12825993137859,1.23679459223589
"197",2020-08-18,1.32030061141738,1.26525287316718,1.37650406598023
"198",2020-08-19,1.39739460527703,1.34275814109692,1.45310534525464
"199",2020-08-20,1.42999987789943,1.37690413073891,1.48408604040053
"200",2020-08-21,1.46353757070958,1.41203679343674,1.51594790258248
"201",2020-08-22,1.44907143213436,1.40000411893345,1.49897205578242
"202",2020-08-23,1.42958586020439,1.38288301978978,1.47705346139541
"203",2020-08-24,1.35894927100879,1.31525214523961,1.40335050371579
"204",2020-08-25,1.26866799712841,1.22800603872075,1.30998299854927
"205",2020-08-26,1.20347379226091,1.16513829066073,1.24242113054549
"206",2020-08-27,1.14434523892815,1.10798506526979,1.181284237231
"207",2020-08-28,1.08637568534868,1.051756403642,1.12154771701568
"208",2020-08-29,1.01417255364755,0.981338281592165,1.04753958075644
"209",2020-08-30,0.941429126573362,0.910220294881947,0.973156666069071
"210",2020-08-31,0.900993508989635,0.870716269308098,0.931780979048591
"211",2020-09-01,0.920483584269313,0.889999865779689,0.951473439499483
"212",2020-09-02,0.922131292329499,0.89169794744208,0.953068172103446
"213",2020-09-03,0.925575516976869,0.89513707346954,0.956515759872065
"214",2020-09-04,0.94274554368605,0.912062980298229,0.973928615043804
"215",2020-09-05,0.970386194071324,0.939305374638053,1.00196583912316
"216",2020-09-06,0.991377090546193,0.960042851583809,1.02320748162889
"217",2020-09-07,1.04778730648112,1.01568863057355,1.08037836498616
"218",2020-09-08,1.02407650520461,0.992544675609361,1.05609452005944
"219",2020-09-09,1.02476501032861,0.993421727064409,1.05658830938626
"220",2020-09-10,1.05322197859412,1.02164867365089,1.08526906423542
"221",2020-09-11,1.04035265038695,1.00920914830774,1.07196281422022
"222",2020-09-12,1.04668056686683,1.01567025496633,1.07815068862112
"223",2020-09-13,1.05012943013576,1.01930297673287,1.08140870252209
"224",2020-09-14,1.05041724423919,1.01982673625635,1.08145349135986
"225",2020-09-15,1.08278389336207,1.05196546226007,1.11404106079536
"226",2020-09-16,1.09762351205684,1.06687503469916,1.12880273391431
"227",2020-09-17,1.09876265705024,1.06830325296387,1.12964424413969
"228",2020-09-18,1.118267889416,1.0878503363112,1.14909901372363
"229",2020-09-19,1.13383440634734,1.10354061880028,1.1645326760223
"230",2020-09-20,1.15198853328551,1.12181053235914,1.18256150077348
"231",2020-09-21,1.13895105171175,1.10932425830563,1.16896283690805
"232",2020-09-22,1.1193297547005,1.09032625382705,1.14870866739099
"233",2020-09-23,1.10431584771815,1.07584127855848,1.13315715699597
"234",2020-09-24,1.07994691262747,1.05208855805369,1.10816422912021
"235",2020-09-25,1.08330663278998,1.05566355530788,1.11130200019373
"236",2020-09-26,1.07927110186784,1.05192160239157,1.10696670676284
"237",2020-09-27,1.08832751746945,1.06109223283718,1.11590311255837
"238",2020-09-28,1.13542070103022,1.10783386803052,1.16334208217978
"239",2020-09-29,1.16655022525982,1.13886883211551,1.19455938158779
"240",2020-09-30,1.26105772862062,1.23261323380898,1.28982218138362
"241",2020-10-01,1.43266637202487,1.40282697980895,1.46281542718781
"242",2020-10-02,1.53420736409155,1.50406324322241,1.56464641461622
"243",2020-10-03,1.62840009573021,1.5982958052792,1.6587813609466
"244",2020-10-04,1.67428617708118,1.64488253712639,1.70394668847691
"245",2020-10-05,1.75625028271982,1.72736468453039,1.78537207957842
"246",2020-10-06,1.78413545710796,1.75633982349213,1.81214628861076
"247",2020-10-07,1.79637836076559,1.76982514407137,1.82312655116482
"248",2020-10-08,1.7592281557506,1.7342495748931,1.78438286385174
"249",2020-10-09,1.74951176315179,1.72581753337171,1.77336530163574
"250",2020-10-10,1.75314816153669,1.73057320469672,1.77586738373283
"251",2020-10-11,1.70150084765039,1.68033273168024,1.72279963024666
"252",2020-10-12,1.72027150841205,1.69997421787455,1.74068758697468
"253",2020-10-13,1.71791479204635,1.6985717963645,1.73736578747357
"254",2020-10-14,1.70068547382058,1.68232882329443,1.71914035319179
"255",2020-10-15,1.69678401672411,1.67928335568677,1.71437414310807
"256",2020-10-16,1.69773222635533,1.68101638512309,1.71452962410816
"257",2020-10-17,1.66372396445436,1.64792029314513,1.67960201148318
"258",2020-10-18,1.65399838567026,1.6389293681638,1.6691354092103
"259",2020-10-19,1.65185001668118,1.63743596832743,1.66632635684951
"260",2020-10-20,1.67437788196479,1.66048072378937,1.68833215330779
"261",2020-10-21,1.64916521577603,1.63596455444265,1.66241818909731
"262",2020-10-22,1.60532702411046,1.59285288154251,1.61784914902172
"263",2020-10-23,1.56751727056358,1.55569027118543,1.57938843835382
"264",2020-10-24,1.52376967262793,1.51255879650116,1.53502137075636
"265",2020-10-25,1.48794900388184,1.4772731789347,1.4986627350102
"266",2020-10-26,1.4655154764478,1.45528265281487,1.47578365536203
"267",2020-10-27,1.40548230826348,1.39578718703327,1.41521052100982
"268",2020-10-28,1.38025685418403,1.37093486909673,1.38960998951003
"269",2020-10-29,1.34303644176275,1.334095845263,1.35200648443332
"270",2020-10-30,1.30889428955608,1.30029339081354,1.31752314901109
"271",2020-10-31,1.25603850309901,1.2478102699121,1.26429340309312
"272",2020-11-01,1.24421806377946,1.23619720146383,1.25226450511634
"273",2020-11-02,1.22467211162567,1.21686515468237,1.23250368735234
"274",2020-11-03,1.19689129227545,1.18930824705778,1.204498102996
"275",2020-11-04,1.16981733839747,1.16243902942849,1.17721866729298
"276",2020-11-05,1.153781941465,1.14655744339068,1.16102881593357
"277",2020-11-06,1.13839497960259,1.13130982697121,1.14550194424959
"278",2020-11-07,1.13309191998085,1.12610425710408,1.14010089744079
